2015-01-01	5843310.49997
2015-01-02	5125959.56998
2015-01-03	5738019.92997
2015-01-04	5104766.02998
2015-01-05	5526352.48998
2015-01-06	5671972.44998
2015-01-07	6178726.65997
2015-01-08	6597447.70997
2015-01-09	6709467.81997
2015-01-10	7177624.23996
2015-01-11	6217547.62997
2015-01-12	5960500.93997
2015-01-13	6704211.77997
2015-01-14	6690748.15997
2015-01-15	6968020.96997
2015-01-16	7252079.52996
2015-01-17	6649147.31997
2015-01-18	10000911.64
2015-01-19	5168065.60998
2015-01-20	6153087.44997
2015-01-21	6449817.08997
2015-01-22	6896464.39997
2015-01-23	7204985.65997
2015-01-24	6296796.23997
2015-01-25	6079997.59997
2015-01-26	3386270.72999
2015-01-27	1620325.23
2015-01-28	5784928.08998
2015-01-29	6835041.92997
2015-01-30	7351182.70996
2015-01-31	7271657.42996
2015-02-01	6195255.50997
2015-02-02	5019970.29998
2015-02-03	6802273.95997
2015-02-04	6663337.00997
2015-02-05	7240415.20997
2015-02-06	7429504.86996
2015-02-07	6900265.50996
2015-02-08	6129813.31997
2015-02-09	5559542.98998
2015-02-10	6508966.35997
2015-02-11	7032184.65997
2015-02-12	7474224.47997
2015-02-13	8143812.48996
2015-02-14	7422933.33996
2015-02-15	6622552.11997
2015-02-16	6125064.52997
2015-02-17	6185557.46997
2015-02-18	6818692.72997
2015-02-19	7354826.60997
2015-02-20	7922405.24996
2015-02-21	6639304.96997
2015-02-22	6199745.99997
2015-02-23	6736539.36997
2015-02-24	7101059.76997
2015-02-25	7025083.73997
2015-02-26	7500703.86997
2015-02-27	7711802.32996
2015-02-28	7281290.21996
2015-03-01	6512800.23997
2015-03-02	6348957.43997
2015-03-03	6423329.62997
2015-03-04	6889594.95997
2015-03-05	5444140.62998
2015-03-06	7584978.84997
2015-03-07	7468594.68996
2015-03-08	6562284.77997
2015-03-09	6329376.73997
2015-03-10	6707680.66997
2015-03-11	6901928.34997
2015-03-12	7460961.04997
2015-03-13	7606719.32996
2015-03-14	7184110.80996
2015-03-15	6431487.20997
2015-03-16	6087468.17997
2015-03-17	6432976.07997
2015-03-18	7148114.56997
2015-03-19	7312199.61997
2015-03-20	7065568.54997
2015-03-21	6973226.17996
2015-03-22	7270518.05996
2015-03-23	6208063.13997
2015-03-24	6475205.93997
2015-03-25	6810945.64997
2015-03-26	7044234.40997
2015-03-27	7495132.88996
2015-03-28	7623157.12996
2015-03-29	6713037.80997
2015-03-30	6287902.75997
2015-03-31	6836155.10997
2015-04-01	7029794.54997
2015-04-02	7369255.95997
2015-04-03	6864964.22997
2015-04-04	6246215.26997
2015-04-05	5836869.68997
2015-04-06	6024429.68997
2015-04-07	6558558.76997
2015-04-08	6953205.66997
2015-04-09	7265296.06997
2015-04-10	7320427.24996
2015-04-11	7210192.45996
2015-04-12	7182257.63997
2015-04-13	6279020.94997
2015-04-14	6542477.70997
2015-04-15	7025909.24997
2015-04-16	7486671.20997
2015-04-17	7663883.69996
2015-04-18	7755367.39996
2015-04-19	7169264.90997
2015-04-20	6292981.92997
2015-04-21	6974179.93997
2015-04-22	7077044.14997
2015-04-23	7703309.04997
2015-04-24	7864788.89996
2015-04-25	7462250.84996
2015-04-26	6953726.44997
2015-04-27	6324202.22997
2015-04-28	6586701.36997
2015-04-29	7087021.61997
2015-04-30	7538141.13997
2015-05-01	7655000.46996
2015-05-02	7571842.34996
2015-05-03	7111957.96997
2015-05-04	6490299.86997
2015-05-05	6946085.10997
2015-05-06	7276586.25997
2015-05-07	7531653.44997
2015-05-08	7474392.64997
2015-05-09	7108240.30996
2015-05-10	6524826.83997
2015-05-11	6572573.28997
2015-05-12	7064175.66997
2015-05-13	7493812.73997
2015-05-14	7790277.56997
2015-05-15	7894146.56996
2015-05-16	7711191.06996
2015-05-17	7066432.63997
2015-05-18	6721220.41997
2015-05-19	7306681.21997
2015-05-20	7482353.09997
2015-05-21	7574827.79997
2015-05-22	6918433.71997
2015-05-23	5778575.71997
2015-05-24	5143788.49998
2015-05-25	4938506.94998
2015-05-26	6348930.98997
2015-05-27	6818535.39997
2015-05-28	7263918.14997
2015-05-29	7304126.17997
2015-05-30	6953818.19997
2015-05-31	6301854.14997
2015-06-01	6694865.77997
2015-06-02	6955150.08997
2015-06-03	7064858.07997
2015-06-04	7491944.45997
2015-06-05	7489755.87997
2015-06-06	6802506.49997
2015-06-07	6637728.44997
2015-06-08	6483155.61997
2015-06-09	6696308.37997
2015-06-10	7044569.01997
2015-06-11	7385275.67997
2015-06-12	7290650.11997
2015-06-13	6501752.80997
2015-06-14	6187207.08997
2015-06-15	6203660.52998
2015-06-16	6588245.71997
2015-06-17	7110165.41997
2015-06-18	7151927.59997
2015-06-19	7138702.32997
2015-06-20	6270927.08997
2015-06-21	5861155.47998
2015-06-22	6184753.12997
2015-06-23	6480583.51997
2015-06-24	6875639.20997
2015-06-25	7110851.25997
2015-06-26	7411531.92997
2015-06-27	6998621.26997
2015-06-28	5841809.52998
2015-06-29	5889881.31998
2015-06-30	6016908.14997
2015-07-01	6263662.99997
2015-07-02	6113334.93997
2015-07-03	4546110.74998
2015-07-04	3764834.08999
2015-07-05	4514497.52998
2015-07-06	5128647.58998
2015-07-07	5835327.82998
2015-07-08	6205252.47997
2015-07-09	6508894.02997
2015-07-10	6480480.12997
2015-07-11	6081711.83997
2015-07-12	5806946.78998
2015-07-13	5688034.06998
2015-07-14	6192781.73997
2015-07-15	6651460.03997
2015-07-16	6786878.79997
2015-07-17	6098495.76998
2015-07-18	6103825.77997
2015-07-19	6231862.91997
2015-07-20	6085253.86998
2015-07-21	6154403.42998
2015-07-22	6562893.49997
2015-07-23	6735671.41997
2015-07-24	6618900.49997
2015-07-25	5960344.03997
2015-07-26	5604274.07998
2015-07-27	5723641.54998
2015-07-28	6133656.77998
2015-07-29	6528858.94997
2015-07-30	6621121.74997
2015-07-31	6906668.64997
2015-08-01	6021989.67997
2015-08-02	5607170.35998
2015-08-03	5669860.97998
2015-08-04	6045012.14998
2015-08-05	6356259.32997
2015-08-06	6478724.89997
2015-08-07	6326849.13997
2015-08-08	5554271.29997
2015-08-09	5256544.07998
2015-08-10	5263794.15998
2015-08-11	5653331.02998
2015-08-12	6102339.43998
2015-08-13	6333836.37997
2015-08-14	6271324.89997
2015-08-15	5717861.43998
2015-08-16	5410653.93998
2015-08-17	5503611.67998
2015-08-18	5906327.76998
2015-08-19	6159651.10997
2015-08-20	6374166.73997
2015-08-21	6294936.62997
2015-08-22	5494437.68998
2015-08-23	5184968.50998
2015-08-24	5171480.60998
2015-08-25	5530299.77998
2015-08-26	5772269.35998
2015-08-27	6182694.95997
2015-08-28	6013020.60998
2015-08-29	5521355.41998
2015-08-30	5357177.28998
2015-08-31	5196936.05998
2015-09-01	5623462.10998
2015-09-02	5898152.88998
2015-09-03	6206879.84998
2015-09-04	5964349.86997
2015-09-05	5036498.16998
2015-09-06	4695415.14998
2015-09-07	4772022.35998
2015-09-08	6348306.12998
2015-09-09	6703759.08997
2015-09-10	6979185.37997
2015-09-11	7089381.38997
2015-09-12	6736312.31997
2015-09-13	6173120.66997
2015-09-14	5654130.82998
2015-09-15	6201652.79998
2015-09-16	6877355.41997
2015-09-17	7154040.41997
2015-09-18	7310789.86997
2015-09-19	6864364.74997
2015-09-20	6340082.18997
2015-09-21	5970965.20998
2015-09-22	5806235.21998
2015-09-23	5587060.81998
2015-09-24	5278128.25998
2015-09-25	5795176.61998
2015-09-26	6695485.87997
2015-09-27	6362880.43997
2015-09-28	6279680.45998
2015-09-29	6106176.93998
2015-09-30	6553126.03997
2015-10-01	6866262.86997
2015-10-02	6850628.76997
2015-10-03	6044202.18997
2015-10-04	5880838.15998
2015-10-05	5599331.13998
2015-10-06	6077559.40998
2015-10-07	6607639.43997
2015-10-08	6990991.18997
2015-10-09	6962769.70997
2015-10-10	6774487.80997
2015-10-11	6320942.59997
2015-10-12	5443626.51998
2015-10-13	6324923.17997
2015-10-14	6599713.48997
2015-10-15	7014260.49997
2015-10-16	7272181.24997
2015-10-17	6980499.90996
2015-10-18	6520003.98997
2015-10-19	6079299.58998
2015-10-20	6271178.27998
2015-10-21	6682700.81997
2015-10-22	7025532.86997
2015-10-23	7242884.22997
2015-10-24	6982696.89997
2015-10-25	6325122.82997
2015-10-26	5941425.15998
2015-10-27	6228811.00997
2015-10-28	6454296.44997
2015-10-29	7063560.87997
2015-10-30	7333483.15997
2015-10-31	6671571.86997
2015-11-01	6532054.20997
2015-11-02	5978360.32998
2015-11-03	5961481.24998
2015-11-04	6412555.97998
2015-11-05	6911608.75997
2015-11-06	7064318.61997
2015-11-07	6752125.16997
2015-11-08	6403027.38997
2015-11-09	5919552.66998
2015-11-10	6325193.17998
2015-11-11	6278038.12998
2015-11-12	6916876.62997
2015-11-13	7121724.06997
2015-11-14	6837798.58997
2015-11-15	6293107.82998
2015-11-16	5893326.25998
2015-11-17	6347019.10998
2015-11-18	6612807.47997
2015-11-19	6840672.64997
2015-11-20	7271912.90997
2015-11-21	6630435.78997
2015-11-22	5850649.64998
2015-11-23	5672519.41998
2015-11-24	6137485.03998
2015-11-25	5970745.04998
2015-11-26	3709637.05999
2015-11-27	3937254.58999
2015-11-28	5196813.66998
2015-11-29	5498136.81998
2015-11-30	5882116.19998
2015-12-01	6282056.92998
2015-12-02	6418632.31998
2015-12-03	7106004.51997
2015-12-04	7267784.06997
2015-12-05	6899613.22997
2015-12-06	6422098.20997
2015-12-07	6193959.13998
2015-12-08	6500412.81998
2015-12-09	6798428.51997
2015-12-10	7181766.87997
2015-12-11	7450618.23997
2015-12-12	7034241.71997
2015-12-13	6285932.28997
2015-12-14	5945050.82998
2015-12-15	6515417.70997
2015-12-16	6901127.04997
2015-12-17	7172228.10997
2015-12-18	7610471.56997
2015-12-19	6978772.05997
2015-12-20	5893763.80998
2015-12-21	5366809.28998
2015-12-22	5604358.28998
2015-12-23	5412983.49998
2015-12-24	4369926.16998
2015-12-25	2942138.48
2015-12-26	3658549.27999
2015-12-27	6097129.24998
2015-12-28	4771573.93998
2015-12-29	4851444.65998
2015-12-30	5264496.84998
2015-12-31	4992186.15998
