VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,3/7/2015 1:23,3/7/2015 1:27,1,0.69,-73.9733963,40.75481033,1,N,-73.96698761,40.75661087,2,5,0.5,0.5,0,0,0.3,6.3
2,3/7/2015 1:23,3/7/2015 1:31,3,1.04,-73.99057007,40.72821045,1,N,-73.9803772,40.72706985,1,7,0.5,0.5,1.66,0,0.3,9.96
2,3/7/2015 1:23,3/7/2015 1:24,1,0.45,-74.00640869,40.74458313,1,N,-74.00177002,40.74936295,2,3.5,0.5,0.5,0,0,0.3,4.8
2,3/7/2015 1:23,3/7/2015 1:27,2,0.57,-73.94934845,40.71412659,1,N,-73.9430542,40.71712494,2,5,0.5,0.5,0,0,0.3,6.3
2,3/7/2015 1:23,3/7/2015 1:34,5,3.83,-73.98258209,40.73556519,1,N,-73.95117188,40.78186417,1,13,0.5,0.5,2.86,0,0.3,17.16
2,3/7/2015 1:23,3/7/2015 1:30,1,1.57,-73.98117828,40.76498032,1,N,-73.99816895,40.7508812,1,7.5,0.5,0.5,1,0,0.3,9.8
2,3/7/2015 1:23,3/7/2015 1:34,1,2.05,-73.99971008,40.73346329,1,N,-73.98835754,40.75743484,2,9,0.5,0.5,0,0,0.3,10.3
2,3/7/2015 1:23,3/7/2015 1:34,5,2.51,-73.94752502,40.71134567,1,N,-73.98552704,40.72200012,1,11,0.5,0.5,2.46,0,0.3,14.76
2,3/7/2015 1:23,3/7/2015 1:38,6,3.13,-73.98719025,40.72227859,1,N,-73.96936035,40.75574112,1,13,0.5,0.5,2.86,0,0.3,17.16
2,3/7/2015 1:23,3/7/2015 1:44,1,6.14,-73.98599243,40.72653961,1,N,-73.96159363,40.79624176,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,3/7/2015 1:23,3/7/2015 1:29,2,1.2,-73.98479462,40.74808121,1,N,-73.98703003,40.75716019,2,6.5,0.5,0.5,0,0,0.3,7.8
2,3/7/2015 1:23,3/7/2015 1:34,3,2.28,-73.98265839,40.77178574,1,N,-73.99559021,40.74514771,2,10,0.5,0.5,0,0,0.3,11.3
2,3/7/2015 1:23,3/7/2015 1:33,1,0.48,-73.97930908,40.75402832,1,N,-73.98055267,40.7560997,2,8,0.5,0.5,0,0,0.3,9.3
2,3/7/2015 1:23,3/7/2015 1:48,1,6.8,-73.98757172,40.74803543,1,N,-73.956604,40.68569183,1,23,0.5,0.5,6.08,0,0.3,30.38
2,3/7/2015 1:23,3/7/2015 1:24,1,0,-74.00415039,40.72196198,1,N,-74.00415039,40.72196198,2,2.5,0.5,0.5,0,0,0.3,3.8
2,3/7/2015 1:23,3/7/2015 1:33,6,2.95,-73.97734833,40.74661255,1,N,-73.95659637,40.74777603,1,10.5,0.5,0.5,4.28,5.33,0.3,21.41
2,3/7/2015 1:23,3/7/2015 1:25,3,0.63,-73.98696899,40.72493744,1,N,-73.98823547,40.73112106,1,4,0.5,0.5,1.06,0,0.3,6.36
1,3/6/2015 9:49,3/6/2015 9:55,1,1,0,0,1,N,0,0,2,6,0,0.5,0,0,0.3,6.8
1,3/6/2015 9:49,3/6/2015 10:00,1,1.4,-73.96113586,40.76394653,1,N,-73.96201324,40.77661896,2,9,0,0.5,0,0,0.3,9.8
1,3/6/2015 9:49,3/6/2015 9:55,1,1,-73.9874649,40.76003265,1,N,-73.97486115,40.76311493,1,6,0,0.5,1.35,0,0.3,8.15
1,3/6/2015 9:49,3/6/2015 10:07,2,1.7,-73.98639679,40.74317169,1,N,-73.98323822,40.76081848,1,12,0,0.5,2.55,0,0.3,15.35
1,3/6/2015 9:49,3/6/2015 10:07,1,4.9,-73.975914,40.75173187,1,N,-74.00844574,40.71063232,1,19,0,0.5,3.95,0,0.3,23.75
1,3/6/2015 9:49,3/6/2015 9:56,2,0.8,-73.93156433,40.76517487,1,N,-73.92662811,40.75732803,2,6.5,0,0.5,0,0,0.3,7.3
1,3/6/2015 9:49,3/6/2015 9:58,1,0.7,-73.98760223,40.7387085,1,N,-73.99052429,40.74550629,1,7,0,0.5,1.17,0,0.3,8.97
1,3/6/2015 9:49,3/6/2015 9:55,1,0.7,-73.97209167,40.75387573,1,N,-73.97952271,40.75021362,2,5.5,0,0.5,0,0,0.3,6.3
1,3/6/2015 9:49,3/6/2015 9:53,1,0.5,-73.98790741,40.75471878,1,N,-73.98151398,40.75024033,1,5,0,0.5,1,0,0.3,6.8
1,3/6/2015 9:49,3/6/2015 10:24,1,16.1,-73.97290802,40.74979401,2,N,-73.78159332,40.64738083,1,52,0,0.5,11.6,5.33,0.3,69.73
1,3/6/2015 9:49,3/6/2015 9:57,1,0.9,0,0,1,N,0,0,1,7,0,0.5,1.95,0,0.3,9.75
1,3/6/2015 9:49,3/6/2015 10:13,1,7,-73.9992218,40.75437546,1,N,-73.94615936,40.8272171,2,24,0,0.5,0,0,0.3,24.8
1,3/6/2015 9:49,3/6/2015 10:14,1,6.3,-74.00362396,40.70759201,1,N,-73.95986938,40.77103806,1,23,0,0.5,5.5,0,0.3,29.3
1,3/6/2015 9:49,3/6/2015 10:07,1,4.3,-73.98781586,40.76543045,1,N,-74.01330566,40.71624374,2,16.5,0,0.5,0,0,0.3,17.3
1,3/6/2015 9:49,3/6/2015 9:53,1,0.2,-74.00772095,40.71476746,1,N,-74.00508118,40.71669769,2,4.5,0,0.5,0,0,0.3,5.3
1,3/6/2015 9:49,3/6/2015 10:15,1,6.6,-73.96495056,40.76979446,1,N,-74.00149536,40.71590424,1,25,0,0.5,5.15,0,0.3,30.95
1,3/6/2015 9:49,3/6/2015 10:08,1,3.4,-73.95192719,40.76940918,1,N,-73.98169708,40.75381088,2,15.5,0,0.5,0,0,0.3,16.3
1,3/6/2015 9:49,3/6/2015 10:07,1,2.7,-73.96096802,40.76089859,1,N,-73.97447205,40.78762054,1,13,0,0.5,3,0,0.3,16.8
1,3/6/2015 9:49,3/6/2015 9:54,1,0,-73.99078369,40.7509613,1,N,-73.9914093,40.74900818,2,4.5,0,0.5,0,0,0.3,5.3
1,3/6/2015 9:49,3/6/2015 9:53,1,0.8,-73.9679184,40.80270386,1,N,-73.96109009,40.80688477,1,5,0,0.5,1.16,0,0.3,6.96
1,3/6/2015 9:49,3/6/2015 10:04,1,1.3,-73.97577667,40.75499725,1,N,-73.99438477,40.75585175,1,10.5,0,0.5,2.25,0,0.3,13.55
1,3/6/2015 9:49,3/6/2015 9:49,1,12.9,-73.8711319,40.77416229,5,N,-73.87129211,40.77419662,1,45,0,0,0,0,0.3,45.3
1,3/11/2015 20:32,3/11/2015 20:36,1,0.4,-73.9720459,40.75374222,1,N,-73.96569061,40.75434494,1,4,0.5,0.5,0.77,0,0.3,6.07
1,3/11/2015 20:32,3/11/2015 21:08,1,8.7,-73.98765564,40.70252228,1,Y,-73.95498657,40.61162186,2,29,0.5,0.5,0,0,0.3,30.3
1,3/11/2015 20:32,3/11/2015 20:41,1,1.6,-73.99827576,40.7454071,1,N,-73.97827911,40.7522583,2,7.5,0.5,0.5,0,0,0.3,8.8
1,3/11/2015 20:32,3/11/2015 20:34,1,0.5,-73.95688629,40.77501678,1,N,-73.95629883,40.78104019,1,4,0.5,0.5,1.3,0,0.3,6.6
1,3/11/2015 20:32,3/11/2015 20:42,1,1.8,-73.99641418,40.74797821,1,N,-74.00064087,40.72756195,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,3/11/2015 20:32,3/11/2015 20:54,1,4.8,-73.97147369,40.75026703,1,N,-73.96290588,40.80410385,1,18,0.5,0.5,3.85,0,0.3,23.15
1,3/11/2015 20:33,3/11/2015 20:45,1,2,-73.9804306,40.74820709,1,N,-74.00330353,40.7325592,1,10.5,0.5,0.5,1.5,0,0.3,13.3
1,3/11/2015 20:33,3/11/2015 20:46,1,1.2,-73.96685791,40.75649643,1,N,-73.98711395,40.76506805,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,3/11/2015 20:33,3/11/2015 20:45,1,1.5,-73.98423767,40.76503372,1,N,-73.98374176,40.74979019,2,9.5,0.5,0.5,0,0,0.3,10.8
1,3/11/2015 20:33,3/11/2015 20:43,2,1.8,-74.00443268,40.73068619,1,N,-73.98709869,40.75048828,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,3/11/2015 20:33,3/11/2015 20:38,1,1.1,-73.97101593,40.75806427,1,N,-73.97888947,40.74463272,1,6,0.5,0.5,1.8,0,0.3,9.1
1,3/11/2015 20:33,3/11/2015 20:46,2,1.7,-73.98025513,40.75918579,1,N,-73.95800018,40.76869202,1,10,0.5,0.5,0,0,0.3,11.3
1,3/11/2015 20:33,3/11/2015 20:33,1,0,-73.94869995,40.74479675,1,N,-73.94855499,40.74474716,3,2.5,0.5,0.5,0,0,0.3,3.8
1,3/11/2015 20:33,3/11/2015 20:48,1,2.3,-74.00191498,40.74064636,1,N,-73.97174835,40.74637222,1,12,0.5,0.5,1,0,0.3,14.3
1,3/11/2015 20:33,3/11/2015 20:42,1,2.2,-73.98202515,40.77153015,1,N,-73.9646225,40.79492569,2,9.5,0.5,0.5,0,0,0.3,10.8
1,3/11/2015 20:33,3/11/2015 20:35,1,0.3,-73.9936676,40.75143814,1,N,-73.9908371,40.75606537,2,3.5,0.5,0.5,0,0,0.3,4.8
1,3/11/2015 20:33,3/11/2015 20:40,1,1.9,-73.97160339,40.75740433,1,N,-73.95204163,40.77304077,1,8,0.5,0.5,1.85,0,0.3,11.15
1,3/11/2015 20:33,3/11/2015 20:40,3,1.2,-73.97286987,40.75221634,1,N,-73.98294067,40.7396431,1,7,0.5,0.5,1.65,0,0.3,9.95
1,3/11/2015 20:33,3/11/2015 20:37,1,0.8,-73.98281097,40.76168442,1,N,-73.99052429,40.75102997,1,5,0.5,0.5,1.85,0,0.3,8.15
1,3/11/2015 20:33,3/11/2015 20:38,1,1.2,-73.99261475,40.74827194,1,N,-74.00837708,40.73547745,1,6.5,0.5,0.5,2.3,0,0.3,10.1
1,3/11/2015 20:33,3/11/2015 21:04,1,5.3,-73.98993683,40.71403885,1,N,-73.98214722,40.77430344,1,22.5,0.5,0.5,4.75,0,0.3,28.55
1,3/11/2015 20:33,3/11/2015 20:40,1,1.4,-73.97258759,40.78668213,1,N,-73.95967102,40.77394867,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,3/17/2015 9:20,3/17/2015 9:42,1,2,-73.96747589,40.75613785,1,N,-73.98988342,40.74175644,1,14,0,0.5,1,0,0.3,15.8
1,3/17/2015 9:20,3/17/2015 9:29,1,1.2,0,0,1,N,0,0,1,8,0,0.5,1,0,0.3,9.8
1,3/17/2015 9:20,3/17/2015 9:47,1,2.5,-73.99210358,40.72568512,1,N,-73.97045898,40.75801849,1,17.5,0,0.5,2.25,0,0.3,20.55
1,3/17/2015 9:20,3/17/2015 9:36,1,3.2,-73.96457672,40.80737305,1,N,-73.98210144,40.76652908,1,13.5,0,0.5,3.55,0,0.3,17.85
1,3/17/2015 9:20,3/17/2015 9:44,1,3.6,-73.99350739,40.72779846,1,N,-73.95583344,40.76575851,2,17,0,0.5,0,0,0.3,17.8
1,3/17/2015 9:20,3/17/2015 9:36,1,0.7,-73.97063446,40.75506592,1,N,-73.96902466,40.76306915,1,10.5,0,0.5,2.25,0,0.3,13.55
1,3/17/2015 9:20,3/17/2015 9:22,1,0.2,-73.97524261,40.75117111,1,N,-73.97636414,40.75119781,2,3.5,0,0.5,0,0,0.3,4.3
1,3/17/2015 9:20,3/17/2015 9:49,1,2.1,-73.95391083,40.77056885,1,N,-73.97402191,40.77973938,1,18.5,0,0.5,2,0,0.3,21.3
1,3/17/2015 9:20,3/17/2015 9:23,1,0.5,-73.94204712,40.7543869,1,N,-73.94168091,40.76006699,2,4,0,0.5,0,0,0.3,4.8
1,3/17/2015 9:20,3/17/2015 9:27,1,1.2,-73.99468231,40.76025009,1,N,-73.97979736,40.76543045,1,6.5,0,0.5,1.46,0,0.3,8.76
1,3/17/2015 9:20,3/17/2015 9:36,1,1.8,-73.96186066,40.76303101,1,N,-73.9582901,40.78316879,1,11.5,0,0.5,1.5,0,0.3,13.8
1,3/17/2015 9:20,3/17/2015 9:38,1,5.6,-73.93695831,40.84909439,1,N,-73.98137665,40.78641891,2,17.5,0,0.5,0,0,0.3,18.3
1,3/17/2015 9:20,3/17/2015 9:34,1,1.1,-73.98610687,40.75241089,1,N,-73.98134613,40.76600647,1,9.5,0,0.5,2.05,0,0.3,12.35
1,3/17/2015 9:20,3/17/2015 9:30,1,1.1,-73.96965027,40.75740051,1,N,-73.95755005,40.76839447,4,8,0,0.5,0,0,0.3,8.8
1,3/17/2015 9:20,3/17/2015 9:26,3,0.4,-73.99152374,40.76457214,1,N,-73.9862442,40.76076508,2,5.5,0,0.5,0,0,0.3,6.3
1,3/17/2015 9:20,3/17/2015 9:48,1,0.7,-73.98194885,40.76846313,1,N,-73.96952057,40.76345444,1,16,0,0.5,3.35,0,0.3,20.15
1,3/17/2015 9:20,3/17/2015 9:42,1,4.6,-73.98660278,40.73405075,1,N,-73.9581604,40.72172165,1,19,0,0.5,3.96,0,0.3,23.76
1,3/17/2015 9:20,3/17/2015 9:29,1,0.6,-73.98893738,40.74869537,1,N,-73.97859955,40.74491882,2,7,0,0.5,0,0,0.3,7.8
1,3/17/2015 9:20,3/17/2015 10:05,1,19.1,-74.00511169,40.73713684,2,N,-73.7900238,40.64694595,1,52,0,0.5,10,0,0.3,62.8
1,3/17/2015 9:20,3/17/2015 9:55,1,3.3,-74.00956726,40.70668411,1,N,-73.98730469,40.74464417,1,21.5,0,0.5,2,0,0.3,24.3
1,3/17/2015 9:20,3/17/2015 9:48,1,3.4,-74.01148224,40.72255707,1,N,-73.98160553,40.75875092,1,18.5,0,0.5,1,0,0.3,20.3
1,3/17/2015 9:20,3/17/2015 9:35,1,1.6,-74.00287628,40.72347641,1,N,-73.98669434,40.73967361,2,10.5,0,0.5,0,0,0.3,11.3
1,3/21/2015 8:53,3/21/2015 9:05,1,2.9,-73.97741699,40.75800323,1,N,-73.99782562,40.72267532,2,12,0,0.5,0,0,0.3,12.8
1,3/21/2015 8:53,3/21/2015 9:04,1,1.5,-73.9769516,40.75206375,1,N,-74.00033569,40.75857925,2,9,0,0.5,0,0,0.3,9.8
2,3/3/2015 18:17,3/3/2015 18:54,1,4.36,-73.96101379,40.79691315,1,N,-73.98797607,40.76997375,2,23,1,0.5,0,0,0.3,24.8
2,3/3/2015 18:17,3/3/2015 18:27,1,1.16,-73.97856903,40.78588104,1,N,-73.98503876,40.77423096,1,7.5,1,0.5,1.86,0,0.3,11.16
2,3/24/2015 13:42,3/24/2015 13:59,2,1.84,-73.97383881,40.76367569,1,N,-73.99577332,40.75305939,2,12,0,0.5,0,0,0.3,12.8
2,3/21/2015 12:08,3/21/2015 12:39,2,4.86,-73.95667267,40.78108597,1,N,-74.00383759,40.72965622,1,23,0,0.5,2,0,0.3,25.8
2,3/21/2015 12:08,3/21/2015 12:34,1,3.78,-73.98899078,40.75783157,1,N,-73.98990631,40.71892166,1,18.5,0,0.5,3.86,0,0.3,23.16
2,3/21/2015 12:08,3/21/2015 12:16,1,1.5,-73.96417999,40.76499939,1,N,-73.98223877,40.76792145,2,7.5,0,0.5,0,0,0.3,8.3
2,3/21/2015 12:09,3/21/2015 12:10,6,0.48,-73.96633148,40.75725174,1,N,-73.97050476,40.75222778,2,3.5,0,0.5,0,0,0.3,4.3
2,3/21/2015 12:09,3/21/2015 12:18,1,1.14,-73.97841644,40.75228882,1,N,-73.97331238,40.7637291,2,7.5,0,0.5,0,0,0.3,8.3
2,3/21/2015 12:09,3/21/2015 12:30,6,3.57,-73.99390411,40.75154495,1,N,-73.95536804,40.77717972,1,16.5,0,0.5,3.46,0,0.3,20.76
2,3/21/2015 12:09,3/21/2015 12:33,2,7.21,-73.9547348,40.7730217,1,N,-74.01050568,40.7184639,1,25,0,0.5,5.16,0,0.3,30.96
2,3/21/2015 12:09,3/21/2015 12:21,1,2.57,-73.95335388,40.7447052,1,N,-73.92609406,40.76226807,2,11,0,0.5,0,0,0.3,11.8
2,3/21/2015 12:09,3/21/2015 12:12,2,1.51,-73.96885681,40.75862122,1,N,-73.95410156,40.77542114,2,6,0,0.5,0,0,0.3,6.8
2,3/21/2015 12:09,3/21/2015 12:18,2,1.45,-73.9605484,40.77062988,1,N,-73.97934723,40.76491928,2,8.5,0,0.5,0,0,0.3,9.3
2,3/21/2015 12:09,3/21/2015 12:24,1,5.11,-73.96811676,40.80110168,1,N,-74.00804138,40.74716187,1,18,0,0.5,3.76,0,0.3,22.56
2,3/21/2015 12:09,3/21/2015 12:24,1,1.1,-73.99368286,40.7498703,1,N,-73.98200989,40.75556183,2,10,0,0.5,0,0,0.3,10.8
2,3/21/2015 12:09,3/21/2015 12:18,1,1.3,-73.98118591,40.72101593,1,N,-73.9985199,40.72078323,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/21/2015 12:09,3/21/2015 12:17,2,1.32,-73.96755219,40.80308151,1,N,-73.96130371,40.81838989,1,7.5,0,0.5,0,0,0.3,8.3
2,3/21/2015 12:09,3/21/2015 12:12,1,0.72,-73.96474457,40.76441193,1,N,-73.95805359,40.77339172,1,4.5,0,0.5,1,0,0.3,6.3
2,3/21/2015 12:09,3/21/2015 12:13,1,0.67,-73.95028687,40.7712822,1,N,-73.96020508,40.77385712,1,5,0,0.5,1.16,0,0.3,6.96
2,3/21/2015 12:09,3/21/2015 12:23,1,1.8,-73.9756012,40.7574234,1,N,-73.98962402,40.73675156,2,11,0,0.5,0,0,0.3,11.8
2,3/21/2015 12:09,3/21/2015 12:19,1,2.69,-73.95821381,40.77128983,1,N,-73.98664856,40.76673126,1,10,0,0.5,2.16,0,0.3,12.96
2,3/21/2015 12:09,3/21/2015 12:17,2,1.24,-73.96005249,40.76213837,1,N,-73.97188568,40.76041031,1,7.5,0,0.5,1.66,0,0.3,9.96
2,3/21/2015 12:09,3/21/2015 13:07,1,12.94,-73.7821579,40.64463806,1,N,-73.97102356,40.6752739,1,50.5,0,0.5,12.82,0,0.3,64.12
2,3/24/2015 13:42,3/24/2015 13:58,6,1.89,-73.97266388,40.78081131,1,N,-73.97585297,40.76086807,2,12,0,0.5,0,0,0.3,12.8
2,3/24/2015 13:42,3/24/2015 13:54,2,1.66,-73.97583008,40.76088715,1,N,-73.96361542,40.77432632,1,10,0,0.5,0,0,0.3,10.8
2,3/24/2015 13:42,3/24/2015 13:56,1,2.13,-73.97976685,40.78574371,1,N,-73.95758057,40.76868057,2,11,0,0.5,0,0,0.3,11.8
2,3/24/2015 13:42,3/24/2015 13:49,6,0.94,-73.95851135,40.7750206,1,N,-73.96334076,40.76905823,2,6.5,0,0.5,0,0,0.3,7.3
2,3/24/2015 13:42,3/24/2015 13:49,1,1.31,-73.95550537,40.7852478,1,N,-73.96837616,40.77088165,2,7,0,0.5,0,0,0.3,7.8
2,3/24/2015 13:42,3/24/2015 13:48,6,1.16,-74.0026474,40.73944092,1,N,-74.00550842,40.75094986,1,6.5,0,0.5,1.82,0,0.3,9.12
2,3/24/2015 13:42,3/24/2015 13:53,1,3.02,-73.95517731,40.82022095,1,N,-73.93279266,40.85055161,1,11.5,0,0.5,1,0,0.3,13.3
2,3/24/2015 13:42,3/24/2015 13:52,2,1.41,-73.99449921,40.69438171,1,N,-73.99784088,40.67848206,1,8,0,0.5,1.76,0,0.3,10.56
2,3/24/2015 13:42,3/24/2015 13:54,5,1.17,-73.97209167,40.76551819,1,N,-73.96227264,40.75529861,1,9,0,0.5,1.5,0,0.3,11.3
2,3/24/2015 13:42,3/24/2015 13:56,4,3.99,-73.95379639,40.77478027,1,N,-73.98374939,40.74243927,1,15,0,0.5,3.16,0,0.3,18.96
2,3/24/2015 13:42,3/24/2015 13:56,6,1.7,-73.99765778,40.72965622,1,N,-73.99091339,40.74864578,1,10.5,0,0.5,3.39,0,0.3,14.69
2,3/24/2015 13:42,3/24/2015 13:55,1,1.77,-73.94348907,40.78916931,1,N,-73.97080231,40.79513168,1,10.5,0,0.5,2.26,0,0.3,13.56
2,3/24/2015 13:42,3/24/2015 13:52,1,1.18,-73.97679901,40.77508926,1,N,-73.97679901,40.77508926,2,8,0,0.5,0,0,0.3,8.8
2,3/24/2015 13:42,3/24/2015 14:04,2,2.01,-73.97833252,40.76344681,1,N,-73.98577881,40.74088669,2,14.5,0,0.5,0,0,0.3,15.3
2,3/24/2015 13:42,3/24/2015 13:47,6,1.02,-73.98277283,40.75637054,1,N,-73.998703,40.76402664,2,5.5,0,0.5,0,0,0.3,6.3
2,3/24/2015 13:42,3/24/2015 13:53,1,1.2,-73.97023773,40.75729752,1,N,-73.96390533,40.77105713,2,8.5,0,0.5,0,0,0.3,9.3
2,3/24/2015 13:42,3/24/2015 13:50,1,0.73,-73.99111176,40.73509598,1,N,-73.99437714,40.7418251,1,6.5,0,0.5,0.01,0,0.3,7.31
2,3/24/2015 13:42,3/24/2015 14:01,1,2.42,-74.00556946,40.72728348,1,N,-73.98558044,40.75257492,2,13.5,0,0.5,0,0,0.3,14.3
2,3/24/2015 13:42,3/24/2015 13:52,1,1.15,-73.996521,40.73791122,1,N,-73.98648071,40.75098038,1,8,0,0.5,1.76,0,0.3,10.56
2,3/24/2015 13:42,3/24/2015 13:58,1,2.07,-73.98860931,40.76877975,1,N,-73.99479675,40.75025177,1,11.5,0,0.5,2.46,0,0.3,14.76
2,3/7/2015 13:18,3/7/2015 13:33,1,1.83,-73.9956131,40.76961136,1,N,-73.97061157,40.76461029,1,10.5,0,0.5,2.82,0,0.3,14.12
2,3/7/2015 13:18,3/7/2015 13:25,1,1.08,-73.9908905,40.75596619,1,N,-73.98203278,40.76970291,1,6.5,0,0.5,1.46,0,0.3,8.76
2,3/7/2015 13:18,3/7/2015 13:35,3,1.61,-73.94655609,40.77245712,1,N,-73.95340729,40.78842926,1,11.5,0,0.5,1.75,0,0.3,14.05
2,3/7/2015 13:18,3/7/2015 13:22,1,0.46,-73.96399689,40.76800156,1,N,-73.95694733,40.76639938,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/7/2015 13:18,3/7/2015 13:57,1,6.47,-73.98370361,40.75932693,1,N,-74.00769043,40.70497513,1,28.5,0,0.5,0,0,0.3,29.3
2,3/7/2015 13:18,3/7/2015 13:30,1,1.54,-73.98732758,40.76864624,1,N,-73.99137878,40.7514801,2,9,0,0.5,0,0,0.3,9.8
2,3/7/2015 13:18,3/7/2015 13:25,1,0.55,-73.98838806,40.757164,1,N,-73.98453522,40.75616837,2,6,0,0.5,0,0,0.3,6.8
2,3/7/2015 13:18,3/7/2015 13:21,4,0.27,-73.95728302,40.77733231,1,N,-73.95803833,40.77474213,2,4,0,0.5,0,0,0.3,4.8
2,3/7/2015 13:18,3/7/2015 13:26,2,0.96,-73.98964691,40.72589874,1,N,-74.00251007,40.72661972,1,6.5,0,0.5,1,0,0.3,8.3
2,3/7/2015 13:18,3/7/2015 13:26,1,0.69,-73.98033142,40.78567123,1,N,-73.9881134,40.77949905,1,6.5,0,0.5,1.46,0,0.3,8.76
2,3/7/2015 13:18,3/7/2015 13:27,5,1.2,0,0,1,N,0,0,1,7,0,0.5,1.95,0,0.3,9.75
2,3/7/2015 13:18,3/7/2015 13:36,1,5.69,-74.00715637,40.70872879,1,N,-73.98165894,40.75841141,1,19.5,0,0.5,4.06,0,0.3,24.36
2,3/7/2015 13:18,3/7/2015 13:22,1,0.63,-73.97541809,40.75345993,1,N,-73.98078918,40.74515533,2,4.5,0,0.5,0,0,0.3,5.3
2,3/7/2015 13:18,3/7/2015 13:37,1,1.49,-73.95172119,40.77354431,1,N,-73.95266724,40.78923798,1,12.5,0,0.5,0.7,0,0.3,14
2,3/7/2015 13:18,3/7/2015 13:33,5,1.98,-73.98025513,40.78395844,1,N,-73.95540619,40.77285767,2,10.5,0,0.5,0,0,0.3,11.3
2,3/7/2015 13:18,3/7/2015 13:29,1,1.03,-73.97870636,40.78554535,1,N,-73.98959351,40.77693939,1,8,0,0.5,1.76,0,0.3,10.56
2,3/7/2015 13:18,3/7/2015 13:24,1,0.8,-73.98110962,40.78829575,1,N,-73.98110962,40.78829575,2,5.5,0,0.5,0,0,0.3,6.3
2,3/7/2015 13:18,3/7/2015 13:38,1,2.09,-74.00814819,40.74865341,1,N,-73.99848175,40.72864532,1,14,0,0.5,2.96,0,0.3,17.76
2,3/7/2015 13:18,3/7/2015 13:28,1,1.1,-73.94904327,40.77770615,1,N,-73.96004486,40.76642609,1,7.5,0,0.5,1.66,0,0.3,9.96
2,3/7/2015 13:18,3/7/2015 13:34,1,4.74,-74.00650787,40.71173859,1,N,-73.98153687,40.74399185,1,17,0,0.5,4.45,0,0.3,22.25
2,3/7/2015 13:18,3/7/2015 13:31,1,1.19,-73.97425079,40.75128937,1,N,-73.97901917,40.76079178,2,9.5,0,0.5,0,0,0.3,10.3
2,3/7/2015 13:18,3/7/2015 14:11,3,7.57,-74.00202942,40.72452164,1,N,-74.00128937,40.72531128,1,35.5,0,0.5,7.26,0,0.3,43.56
2,3/29/2015 10:06,3/29/2015 10:11,1,0.73,-73.95471954,40.77905655,1,N,-73.94552612,40.77348328,1,5,0,0.5,2,0,0.3,7.8
2,3/29/2015 10:06,3/29/2015 10:11,1,1.02,-73.99186707,40.73537827,1,N,-74.00324249,40.72693634,1,5.5,0,0.5,1,0,0.3,7.3
2,3/29/2015 10:06,3/29/2015 10:17,1,4.43,-73.93373108,40.8069458,1,N,-73.962677,40.75846481,1,14.5,0,0.5,10,0,0.3,25.3
2,3/29/2015 10:06,3/29/2015 10:24,2,3.75,-73.98603058,40.75087357,1,N,-73.94875336,40.78606796,2,15.5,0,0.5,0,0,0.3,16.3
2,3/29/2015 10:06,3/29/2015 10:38,1,18.68,-73.78858185,40.64197159,2,N,-74.00123596,40.76266861,1,52,0,0.5,0,5.54,0.3,58.34
2,3/29/2015 10:06,3/29/2015 10:36,1,6.82,-73.87728119,40.73682022,1,N,-73.98487091,40.71924591,1,26.5,0,0.5,2,0,0.3,29.3
2,3/29/2015 10:06,3/29/2015 10:08,1,0.46,-73.95697784,40.77760315,1,N,-73.95529938,40.78268051,1,3.5,0,0.5,0.86,0,0.3,5.16
2,3/29/2015 10:06,3/29/2015 10:18,1,2.37,-73.97818756,40.74830246,1,N,-74.00634766,40.73360825,1,11,0,0.5,1.5,0,0.3,13.3
2,3/29/2015 10:06,3/29/2015 10:11,5,0.67,-73.96914673,40.7606926,1,N,-73.97932434,40.76141739,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/29/2015 10:06,3/29/2015 10:16,5,2.89,-73.97652435,40.73950577,1,N,-73.94129181,40.7471962,1,10.5,0,0.5,3.37,5.54,0.3,20.21
2,3/29/2015 10:06,3/29/2015 10:11,2,1.37,-73.98831177,40.77897263,1,N,-73.97289276,40.78654861,2,6.5,0,0.5,0,0,0.3,7.3
2,3/29/2015 10:06,3/29/2015 10:10,1,1.05,-73.97245789,40.7563591,1,N,-73.98023224,40.74325943,1,5,0,0.5,1,0,0.3,6.8
2,3/29/2015 10:06,3/29/2015 10:21,1,2.96,-73.97010803,40.78913879,1,N,-73.99032593,40.75141144,1,12.5,0,0.5,0,0,0.3,13.3
2,3/29/2015 10:06,3/29/2015 10:23,5,4.91,-73.96404266,40.8081398,1,N,-74.00282288,40.7552681,1,18,0,0.5,2,0,0.3,20.8
2,3/29/2015 10:06,3/29/2015 10:33,1,16.84,-73.79026794,40.64662552,2,N,-73.98279572,40.74286652,2,52,0,0.5,0,5.54,0.3,58.34
